id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-286	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-286_16k.wav:0:152892	9555	152892	<triplet> Javier Perez de Cuellar <subj> U.N. <obj> Work	0	en
train-287	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-287_16k.wav:0:244658	15291	244658	<triplet> Grande Isle <subj> Vt. <obj> Locate <triplet> St. Albans <subj> Vt. <obj> Locate	0	en
train-288	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-288_16k.wav:0:485774	30360	485774	<triplet> Alvaro Arzu <subj> National Vanguard Party <obj> Work	0	en
train-289	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-289_16k.wav:0:240942	15058	240942	<triplet> Afar district <subj> Djibouti <obj> Locate <subj> Arhiba <obj> Locate <triplet> Arhiba <subj> Djibouti <obj> Locate <triplet> Djama Elabe <subj> Party for Democratic Renewal <obj> Work	0	en
train-290	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-290_16k.wav:0:189673	11854	189673	<triplet> Mount Blanc <subj> Western Europe <obj> Locate	0	en
train-291	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-291_16k.wav:0:246515	15407	246515	<triplet> Ralph K. Winter <subj> 2nd U.S. Circuit Court of Appeals <obj> Work <triplet> 2nd U.S. Circuit Court of Appeals <subj> New York City <obj> Base <triplet> Kenneth Starr <subj> U.S. Circuit Court of Appeals <obj> Work <triplet> U.S. Circuit Court of Appeals <subj> District of Columbia <obj> Base	0	en
train-292	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-292_16k.wav:0:369488	23093	369488	<triplet> Grigory Karasin <subj> Foreign Ministry <obj> Work	0	en
train-293	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-293_16k.wav:0:164781	10298	164781	<triplet> Anhui <subj> China <obj> Locate	0	en
train-294	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-294_16k.wav:0:169611	10600	169611	<triplet> N-TV <subj> Berlin <obj> Base	0	en
train-295	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-295_16k.wav:0:172211	10763	172211	<triplet> Florida <subj> Gulf Coast <obj> Locate	0	en
train-296	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-296_16k.wav:0:114254	7140	114254	<triplet> Lou Ray <subj> Fontana <obj> Live	0	en
train-297	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-297_16k.wav:0:169239	10577	169239	<triplet> I KATHIMERINI <subj> Athens <obj> Base	0	en
train-298	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-298_16k.wav:0:103109	6444	103109	<triplet> Will Rogers <subj> Oologah , Okla <obj> Live	0	en
train-299	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-299_16k.wav:0:32520	2032	32520	<triplet> FRESNO <subj> Calif. <obj> Locate	0	en
train-300	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-300_16k.wav:0:202304	12644	202304	<triplet> George Malina <subj> Healy <obj> Work	0	en
train-301	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-301_16k.wav:0:34006	2125	34006	<triplet> I KATHIMERINI <subj> Athens <obj> Base	0	en
train-302	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-302_16k.wav:0:171468	10716	171468	<triplet> Cybill Shepherd <subj> Memphis <obj> Live	0	en
train-303	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-303_16k.wav:0:204533	12783	204533	<triplet> Perez de Cuellar <subj> U.N. <obj> Work <subj> United Nations <obj> Work	0	en
train-304	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-304_16k.wav:0:145833	9114	145833	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en
train-305	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-305_16k.wav:0:186329	11645	186329	<triplet> Stephen Greiner <subj> Farley <obj> Work	0	en
train-306	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-306_16k.wav:0:305958	19122	305958	<triplet> TANJUG <subj> Knin <obj> Base <triplet> Milan Martic <subj> Krajina <obj> Live <subj> RSK <obj> Live <subj> republic of Serbian Krajina <obj> Live	0	en
train-307	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-307_16k.wav:0:132086	8255	132086	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en
train-308	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-308_16k.wav:0:275494	17218	275494	<triplet> Rudolf Filkus <subj> Slovakia <obj> Live	0	en
train-309	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-309_16k.wav:0:221623	13851	221623	<triplet> Warner <subj> Home State Savings Bank of Cincinnati <obj> Work	0	en
train-310	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-310_16k.wav:0:122055	7628	122055	<triplet> Moscow <subj> Russia <obj> Locate <triplet> PRAVDA <subj> Moscow <obj> Base <subj> Russia <obj> Base	0	en
train-311	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-311_16k.wav:0:45522	2845	45522	<triplet> HIGH ISLAND <subj> Texas <obj> Locate	0	en
train-312	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-312_16k.wav:0:98279	6142	98279	<triplet> Anhui <subj> China <obj> Locate	0	en
train-313	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-313_16k.wav:0:122055	7628	122055	<triplet> DES MOINES <subj> Iowa <obj> Locate	0	en
train-314	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-314_16k.wav:0:203047	12690	203047	<triplet> James O 'Brien <subj> California Highway Patrol <obj> Work	0	en
train-315	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-315_16k.wav:0:59269	3704	59269	<triplet> Radio Bosnia-Herzegovina Network <subj> Sarajevo <obj> Base	0	en
train-316	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-316_16k.wav:0:224596	14037	224596	<triplet> Bernice K. McIntyre. <subj> Department of Public Utilities <obj> Work	0	en
train-317	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-317_16k.wav:0:28433	1777	28433	<triplet> AP <subj> VATICAN CITY <obj> Base	0	en
train-318	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-318_16k.wav:0:144719	9044	144719	<triplet> National Aeronautics and Space Administration. <subj> America <obj> Base	0	en
train-319	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-319_16k.wav:0:234627	14664	234627	<triplet> Abraham Lincoln <subj> Larue County , Kentucky <obj> Live	0	en
train-320	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-320_16k.wav:0:169982	10623	169982	<triplet> Fire Department <subj> Orange County <obj> Base <triplet> Hugh Madlock <subj> Orange County <obj> Live <subj> Fire Department <obj> Work	0	en
train-321	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-321_16k.wav:0:179270	11204	179270	<triplet> Pasadena <subj> Calif. <obj> Locate <triplet> Gary <subj> Ind . <obj> Locate	0	en
train-322	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-322_16k.wav:0:199331	12458	199331	<triplet> Kelowna <subj> British Columbia <obj> Locate	0	en
train-323	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-323_16k.wav:0:101994	6374	101994	<triplet> M. Pierre Brochand <subj> France <obj> Live	0	en
train-324	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-324_16k.wav:0:102366	6397	102366	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-325	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-325_16k.wav:0:286639	17914	286639	<triplet> ANP <subj> The Hague <obj> Base <subj> The Hague <obj> Base	0	en
train-326	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-326_16k.wav:0:57040	3565	57040	<triplet> Elizabeth. <subj> North Carolina <obj> Live	0	en
train-327	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-327_16k.wav:0:105338	6583	105338	<triplet> Casablanca <subj> Morocco <obj> Locate	0	en
train-328	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-328_16k.wav:0:135431	8464	135431	<triplet> Dean Falk <subj> State University of New York <obj> Work <subj> Albany <obj> Live <triplet> State University of New York <subj> Albany <obj> Base	0	en
train-329	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-329_16k.wav:0:36607	2287	36607	<triplet> BAYONNE <subj> France <obj> Locate	0	en
train-330	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-330_16k.wav:0:109796	6862	109796	<triplet> Grover Hartt III <subj> IRS. <obj> Work	0	en
train-331	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-331_16k.wav:0:138403	8650	138403	<triplet> Joseph Smith Jr. <subj> Sharon , Vt <obj> Live	0	en
train-332	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-332_16k.wav:0:38836	2427	38836	<triplet> Radio Rebelde Network <subj> Havana <obj> Base	0	en
train-333	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-333_16k.wav:0:38464	2404	38464	<triplet> CARACAS <subj> Venezuela <obj> Locate	0	en
train-334	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-334_16k.wav:0:367259	22953	367259	<triplet> Franjo Tudjman <subj> Croatia <obj> Live	0	en
train-335	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-335_16k.wav:0:159951	9996	159951	<triplet> SUEDDEUTSCHE ZEITUNG <subj> Munich <obj> Base	0	en
train-336	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-336_16k.wav:0:146576	9161	146576	<triplet> Ulysses S. Grant <subj> Point Pleasant , Ohio <obj> Live	0	en
train-337	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-337_16k.wav:0:68186	4261	68186	<triplet> Samih al-Sa 'id <subj> Asyut <obj> Live	0	en
train-338	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-338_16k.wav:0:127629	7976	127629	<triplet> Mary Campbell <subj> Clover Town Council <obj> Work	0	en
train-339	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-339_16k.wav:0:92706	5794	92706	<triplet> Harry Reasoner <subj> Iowa <obj> Live	0	en
train-340	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-340_16k.wav:0:252831	15801	252831	<triplet> Antonio Vasquez Ochoa <subj> John Walker <obj> Kill <subj> Alberto Radelat <obj> Kill	0	en
train-341	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-341_16k.wav:0:154378	9648	154378	<triplet> Port Nolloth <subj> South Africa <obj> Locate	0	en
train-342	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-342_16k.wav:0:179642	11227	179642	<triplet> SAPA <subj> Johannesburg <obj> Base	0	en
train-343	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-343_16k.wav:0:248744	15546	248744	<triplet> Van Buren <subj> Kinderhook <obj> Live	0	en
train-344	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-344_16k.wav:0:156236	9764	156236	<triplet> Roland Dumas <subj> France. <obj> Live	0	en
train-345	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-345_16k.wav:0:118713	7419	118713	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en
train-346	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-346_16k.wav:0:262119	16382	262119	<triplet> David Leahy <subj> Dade County <obj> Live	0	en
train-347	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-347_16k.wav:0:122428	7651	122428	<triplet> John Wilkes Booth <subj> Lincoln <obj> Kill	0	en
train-348	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-348_16k.wav:0:45152	2822	45152	<triplet> BUENOS AIRES <subj> Argentina <obj> Locate	0	en
train-349	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-349_16k.wav:0:291469	18216	291469	<triplet> George Lucas <subj> Modesto <obj> Live <triplet> McHenry Avenue <subj> California <obj> Locate	0	en
train-350	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-350_16k.wav:0:79331	4958	79331	<triplet> Lee Mitgang <subj> AP <obj> Work	0	en
train-351	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-351_16k.wav:0:242428	15151	242428	<triplet> Texas Department of Agriculture <subj> Texas <obj> Base <triplet> Jim Hightower <subj> Texas Department of Agriculture <obj> Work <subj> Texas <obj> Live	0	en
train-352	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-352_16k.wav:0:399581	24973	399581	<triplet> Pearl Harbor <subj> Hawaii <obj> Locate	0	en
train-353	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-353_16k.wav:0:143233	8952	143233	<triplet> James Earl Ray <subj> Martin Luther King Jr. <obj> Kill	0	en
train-354	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-354_16k.wav:0:349054	21815	349054	<triplet> Oliver North. <subj> National Security Council <obj> Work	0	en
train-355	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-355_16k.wav:0:229054	14315	229054	<triplet> Cesar Augusto Morones Servin <subj> CEO <obj> Work	0	en
train-356	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-356_16k.wav:0:161809	10113	161809	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en
train-357	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-357_16k.wav:0:134316	8394	134316	<triplet> John Tyler <subj> Charles City County , Va <obj> Live	0	en
train-358	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-358_16k.wav:0:199331	12458	199331	<triplet> Diana Mondino <subj> Argentine Center for Macroeconomic Studies <obj> Work	0	en
train-359	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-359_16k.wav:0:271778	16986	271778	<triplet> Rutherford B. Hayes <subj> Delaware , Ohio <obj> Live	0	en
train-360	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-360_16k.wav:0:28805	1800	28805	<triplet> PRAVDA <subj> Moscow <obj> Base	0	en
train-361	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-361_16k.wav:0:278094	17380	278094	<triplet> Minox <subj> West Germany <obj> Base <triplet> Leica <subj> West Germany <obj> Base <triplet> Rollei <subj> West Germany <obj> Base	0	en
train-362	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-362_16k.wav:0:191530	11970	191530	<triplet> Igor Khmelnov <subj> Pacific Fleet <obj> Work	0	en
train-363	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-363_16k.wav:0:169239	10577	169239	<triplet> Sirhan <subj> Sen. Robert Kennedy <obj> Kill	0	en
train-364	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-364_16k.wav:0:309673	19354	309673	<triplet> National Assembly <subj> Uruguay <obj> Base	0	en
train-365	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-365_16k.wav:0:186329	11645	186329	<triplet> Berlusconi <subj> Freedom Alliance <obj> Work	0	en
train-366	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-366_16k.wav:0:133945	8371	133945	<triplet> Richard Pavese <subj> Tempe <obj> Live	0	en
train-367	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-367_16k.wav:0:203047	12690	203047	<triplet> Richard P. Kusserow <subj> Health and Human Services <obj> Work	0	en
train-368	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-368_16k.wav:0:250230	15639	250230	<triplet> Derwinski <subj> House Foreign Affairs subcommittee <obj> Work	0	en
train-369	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-369_16k.wav:0:279580	17473	279580	<triplet> Andres Vega Cedeno <subj> Panama City <obj> Live <triplet> Felipe Cano <subj> San Miguelito <obj> Live	0	en
train-370	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-370_16k.wav:0:251345	15709	251345	<triplet> Pinedale <subj> New Mexico <obj> Locate	0	en
train-371	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-371_16k.wav:0:224596	14037	224596	<triplet> Sirhan Sirhan <subj> Sen. Robert F. Kennedy <obj> Kill <subj> Kennedy <obj> Kill	0	en
train-372	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-372_16k.wav:0:108310	6769	108310	<triplet> THE HINDU <subj> Madras <obj> Base	0	en
train-373	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-373_16k.wav:0:130601	8162	130601	<triplet> Lenin Shipyard <subj> Gdansk <obj> Locate <triplet> Walesa <subj> Solidarity <obj> Work	0	en
train-374	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-374_16k.wav:0:117598	7349	117598	<triplet> Salida <subj> Colorado <obj> Locate <triplet> Gunnison <subj> Colorado <obj> Locate	0	en
train-375	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-375_16k.wav:0:273265	17079	273265	<triplet> Sanders <subj> CBOT <obj> Work <triplet> Daniel Dewey <subj> CBOT <obj> Work	0	en
train-376	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-376_16k.wav:0:109796	6862	109796	<triplet> Anderson <subj> Associated Press. <obj> Work	0	en
train-377	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-377_16k.wav:0:149920	9370	149920	<triplet> Angel Pena <subj> Mediterranean Foundation <obj> Work	0	en
train-378	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-378_16k.wav:0:122055	7628	122055	<triplet> Al Comproni. <subj> Massachusetts Department of Public Health <obj> Work	0	en
train-379	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-379_16k.wav:0:186701	11668	186701	<triplet> Larry Jinks <subj> Knight-Ridder <obj> Work <subj> San Jose Mercury News <obj> Work <triplet> William A. Ott <subj> Knight-Ridder <obj> Work <subj> San Jose Mercury News <obj> Work	0	en
train-380	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-380_16k.wav:0:203047	12690	203047	<triplet> Prasong Sunsiri <subj> Thailand <obj> Live	0	en
train-381	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-381_16k.wav:0:140261	8766	140261	<triplet> Reith Chuol <subj> Upper Nile region <obj> Live	0	en
train-382	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-382_16k.wav:0:171840	10740	171840	<triplet> Kravchuk <subj> Ukraine <obj> Live <triplet> Chornovil <subj> Ukraine <obj> Live	0	en
train-383	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-383_16k.wav:0:92335	5770	92335	<triplet> Emily Dickinson <subj> Amherst , Mass <obj> Live	0	en
train-384	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-384_16k.wav:0:234998	14687	234998	<triplet> Dayton International Airport <subj> Dayton <obj> Locate <triplet> Dayton <subj> Dayton International Airport <obj> Locate	0	en
train-385	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-385_16k.wav:0:116483	7280	116483	<triplet> Richard Taylor <subj> Atlanta <obj> Live	0	en
train-386	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-386_16k.wav:0:146205	9137	146205	<triplet> Democratic Socialists <subj> America <obj> Base	0	en
train-387	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-387_16k.wav:0:115369	7210	115369	<triplet> THE SUNDAY TIMES <subj> London <obj> Base	0	en
train-388	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-388_16k.wav:0:304472	19029	304472	<triplet> Jesse Jackson <subj> Greenville , S.C. <obj> Live	0	en
train-389	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-389_16k.wav:0:204533	12783	204533	<triplet> GAZETA MERCANTIL <subj> Sao Paulo <obj> Base	0	en
train-390	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-390_16k.wav:0:232026	14501	232026	<triplet> Las Vegas <subj> Nev. <obj> Locate	0	en
train-391	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-391_16k.wav:0:173697	10856	173697	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en
train-392	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-392_16k.wav:0:205648	12853	205648	<triplet> Umbria <subj> Italy <obj> Locate <triplet> Lazio <subj> Italy <obj> Locate <triplet> Campania <subj> Italy <obj> Locate	0	en
train-393	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-393_16k.wav:0:221252	13828	221252	<triplet> Warner <subj> Ocala <obj> Live <subj> Fla. <obj> Live <triplet> Ocala <subj> Fla. <obj> Locate <triplet> U.S. Bankruptcy Court <subj> Jacksonville <obj> Locate <subj> Fla. <obj> Locate <triplet> Jacksonville <subj> Fla. <obj> Locate	0	en
train-394	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-394_16k.wav:0:117598	7349	117598	<triplet> Henry Ford <subj> Dearborn Township , Mich <obj> Live	0	en
train-395	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-395_16k.wav:0:239085	14942	239085	<triplet> Don Paramatwinai <subj> Foreign Ministry <obj> Work <subj> Southeast Asian Department <obj> Work	0	en
train-396	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-396_16k.wav:0:35864	2241	35864	<triplet> ITAR-TASS <subj> Moscow <obj> Base	0	en
train-397	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-397_16k.wav:0:196732	12295	196732	<triplet> Brutus <subj> Roman Emperor Julius Caesar <obj> Kill <triplet> Cassius <subj> Roman Emperor Julius Caesar <obj> Kill	0	en
train-398	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-398_16k.wav:0:182614	11413	182614	<triplet> Thomas Wolfe <subj> North Carolina <obj> Live	0	en
train-399	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-399_16k.wav:0:416671	26041	416671	<triplet> Dan Rather <subj> CBS <obj> Work	0	en
train-400	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-400_16k.wav:0:138775	8673	138775	<triplet> Akagera River <subj> Tanzania <obj> Locate <subj> Uganda <obj> Locate	0	en
train-401	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-401_16k.wav:0:34749	2171	34749	<triplet> Camp Butner <subj> N.C. <obj> Locate	0	en
train-402	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-402_16k.wav:0:119456	7466	119456	<triplet> Daniel Sullivan <subj> Boothbay <obj> Live	0	en
train-403	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-403_16k.wav:0:207134	12945	207134	<triplet> Clear Air Force Station <subj> Alaska <obj> Locate	0	en
train-404	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-404_16k.wav:0:164781	10298	164781	<triplet> Zachary Taylor <subj> Orange County , Virginia <obj> Live	0	en
train-405	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-405_16k.wav:0:407383	25461	407383	<triplet> Robert Mugabe <subj> Zimbabwe <obj> Live	0	en
train-406	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-406_16k.wav:0:180385	11274	180385	<triplet> Tim Valentine <subj> U.S. <obj> Live	0	en
train-407	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-407_16k.wav:0:194502	12156	194502	<triplet> Donald W. Riegle Jr. <subj> Senate Banking Committee <obj> Work	0	en
train-408	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-408_16k.wav:0:183357	11459	183357	<triplet> Sirhan <subj> U.S. Sen. Robert Kennedy <obj> Kill	0	en
train-409	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-409_16k.wav:0:216794	13549	216794	<triplet> Ray <subj> King <obj> Kill	0	en
train-410	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-410_16k.wav:0:274008	17125	274008	<triplet> NRC <subj> Rockville <obj> Base <subj> Md. <obj> Base <triplet> Rockville <subj> Md. <obj> Locate	0	en
train-411	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-411_16k.wav:0:159951	9996	159951	<triplet> FBI <subj> United States <obj> Base	0	en
train-412	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-412_16k.wav:0:226825	14176	226825	<triplet> ITAR-TASS <subj> Moscow <obj> Base <subj> Moscow <obj> Base	0	en
train-413	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-413_16k.wav:0:78217	4888	78217	<triplet> Ruby <subj> Oswald <obj> Kill	0	en
train-414	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-414_16k.wav:0:131716	8232	131716	<triplet> Earl Long <subj> Louisiana <obj> Live	0	en
train-415	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-415_16k.wav:0:105338	6583	105338	<triplet> Edouard Balladur <subj> Paris <obj> Live	0	en
train-416	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-416_16k.wav:0:215308	13456	215308	<triplet> Higgins <subj> Danville <obj> Live <subj> Louisville. <obj> Live	0	en
train-417	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-417_16k.wav:0:190416	11901	190416	<triplet> Suzanne Zachry <subj> Wallowa-Whitman National Forest <obj> Work	0	en
train-418	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-418_16k.wav:0:103109	6444	103109	<triplet> Aldrin <subj> Montclair , N.J. <obj> Live <triplet> Edwin E. Aldrin Jr <subj> Montclair , N.J. <obj> Live	0	en
train-419	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-419_16k.wav:0:136174	8510	136174	<triplet> Bruce Jonasson <subj> Bradley First Air <obj> Work	0	en
train-420	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-420_16k.wav:0:158465	9904	158465	<triplet> Cascade Mountains <subj> Oregon <obj> Locate	0	en
train-421	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-421_16k.wav:0:267320	16707	267320	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-422	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-422_16k.wav:0:180756	11297	180756	<triplet> Reagan <subj> America <obj> Live	0	en
train-423	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-423_16k.wav:0:127629	7976	127629	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-424	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-424_16k.wav:0:26947	1684	26947	<triplet> XINHUA <subj> Beijing <obj> Base	0	en
train-425	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-425_16k.wav:0:278837	17427	278837	<triplet> John Ray <subj> District of Columbia Council <obj> Work	0	en
train-426	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-426_16k.wav:0:127257	7953	127257	<triplet> Gerald R. Ford <subj> Omaha , Neb <obj> Live	0	en
train-427	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-427_16k.wav:0:194502	12156	194502	<triplet> Tuvia Tzafir <subj> Israel <obj> Live	0	en
train-428	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-428_16k.wav:0:198218	12388	198218	<triplet> Robert Thompson <subj> Eaglebrook <obj> Work	0	en
train-429	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-429_16k.wav:0:178899	11181	178899	<triplet> James O. Mason <subj> Department of Health and Human Services <obj> Work	0	en
train-430	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-430_16k.wav:0:141747	8859	141747	<triplet> James Garfield <subj> Orange , Ohio <obj> Live	0	en
