id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-12970	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-12970_16k.wav:0:106081	6630	106081	<triplet> her <subj> Dunn <obj> person identity	0	en
train-1113	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1113_16k.wav:0:131716	8232	131716	<triplet> Hashim Ahmad al-Tai <subj> Sultan <obj> person title <subj> minister <obj> person title	0	en
train-22658	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22658_16k.wav:0:230911	14431	230911	<triplet> Ayatollah Ali Khamenei <subj> leader <obj> person title	0	en
train-22660	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22660_16k.wav:0:162923	10182	162923	<triplet> Raul Castro <subj> defense chief <obj> person title	0	en
train-22665	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22665_16k.wav:0:158837	9927	158837	<triplet> his <subj> coach <obj> person title	0	en
train-22670	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22670_16k.wav:0:155493	9718	155493	<triplet> Northland Church <subj> Orlando <obj> organization city of branch <subj> Longwood <obj> organization city of branch	0	en
train-3338	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-3338_16k.wav:0:378404	23650	378404	<triplet> Mahmood Shah <subj> he <obj> person identity	0	en
train-22672	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22672_16k.wav:0:220880	13805	220880	<triplet> AMA <subj> AMA <obj> organization alternate names	0	en
train-22675	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22675_16k.wav:0:372460	23278	372460	<triplet> Simon Cowell <subj> judge <obj> person title	0	en
train-22678	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22678_16k.wav:0:248744	15546	248744	<triplet> Barbara Boxer <subj> Environment and Public Works Committee <obj> person employee of	0	en
train-22679	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22679_16k.wav:0:267692	16730	267692	<triplet> R. Nicholas Burns <subj> United States <obj> person employee of	0	en
train-3715	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-3715_16k.wav:0:293698	18356	293698	<triplet> Moro National Liberation Front <subj> Habier Malik <obj> organization top members employees <subj> Khaid Ajibun <obj> organization top members employees	0	en
train-22683	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22683_16k.wav:0:88248	5515	88248	<triplet> he <subj> he <obj> person identity	0	en
train-4930	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4930_16k.wav:0:263605	16475	263605	<triplet> Haifa University <subj> National Security Studies Center <obj> organization members	0	en
train-17874	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-17874_16k.wav:0:228311	14269	228311	<triplet> United National Congress <subj> UNC Alliance <obj> organization alternate names	0	en
train-698	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-698_16k.wav:0:131344	8209	131344	<triplet> Donald Wildmon <subj> AFA <obj> person employee of <subj> Chairman <obj> person title	0	en
train-22685	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22685_16k.wav:0:94935	5933	94935	<triplet> he <subj> Barker <obj> person identity	0	en
train-5653	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-5653_16k.wav:0:159951	9996	159951	<triplet> she <subj> Melissa Etheridge <obj> person identity	0	en
train-22707	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22707_16k.wav:0:170354	10647	170354	<triplet> shipbuilder <subj> 24-year-old <obj> person age	0	en
train-22709	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22709_16k.wav:0:177784	11111	177784	<triplet> she <subj> her <obj> person identity	0	en
train-22710	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22710_16k.wav:0:146205	9137	146205	<triplet> MF Global <subj> Chicago <obj> organization city of branch	0	en
train-22712	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22712_16k.wav:0:211964	13247	211964	<triplet> her <subj> she <obj> person identity	0	en
train-19243	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-19243_16k.wav:0:187072	11692	187072	<triplet> Institute for Diversity and Ethics in Sports <subj> Richard Lapchick <obj> organization top members employees	0	en
train-22720	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22720_16k.wav:0:188558	11784	188558	<triplet> Barry Goldwater <subj> Goldwater <obj> person identity	0	en
train-22722	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22722_16k.wav:0:69672	4354	69672	<triplet> Party <subj> Central Committee <obj> organization members	0	en
train-22727	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22727_16k.wav:0:254317	15894	254317	<triplet> CPC <subj> Publicity Department <obj> organization members	0	en
train-1868	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1868_16k.wav:0:157722	9857	157722	<triplet> he <subj> Marine <obj> person employee of <subj> pilot <obj> person title	0	en
train-22731	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22731_16k.wav:0:258404	16150	258404	<triplet> William Robert Anderson <subj> Navy <obj> person employee of	0	en
train-9837	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-9837_16k.wav:0:279580	17473	279580	<triplet> Chen Zhu <subj> Minister <obj> person title	0	en
train-22739	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22739_16k.wav:0:379519	23719	379519	<triplet> Scorpions <subj> Directorate of Special Operatioins <obj> organization alternate names	0	en
train-22741	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22741_16k.wav:0:298156	18634	298156	<triplet> FAPA <subj> D.C. <obj> organization city of branch	0	en
train-22743	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22743_16k.wav:0:180756	11297	180756	<triplet> EnergySolutions <subj> Val Christensen <obj> organization top members employees	0	en
train-9437	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-9437_16k.wav:0:147320	9207	147320	<triplet> Alice Dellal <subj> her <obj> person identity <triplet> her <subj> Alice Dellal <obj> person identity	0	en
train-22745	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22745_16k.wav:0:64471	4029	64471	<triplet> Juliette Binoche <subj> actress <obj> person title	0	en
train-22749	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22749_16k.wav:0:255432	15964	255432	<triplet> Hubbard <subj> trans - Atlantic Economic Council <obj> person employee of <subj> representative <obj> person title	0	en
train-2393	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-2393_16k.wav:0:203790	12736	203790	<triplet> Sheldon <subj> he <obj> person identity <triplet> he <subj> Sheldon <obj> person identity	0	en
train-12718	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-12718_16k.wav:0:184843	11552	184843	<triplet> DCR <subj> East Boston <obj> organization members	0	en
train-22757	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22757_16k.wav:0:87505	5469	87505	<triplet> Ezra <subj> his <obj> person identity	0	en
train-22764	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22764_16k.wav:0:196360	12272	196360	<triplet> her <subj> motivational speaker <obj> person title	0	en
train-22772	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22772_16k.wav:0:209735	13108	209735	<triplet> Marcel Ospel <subj> UBS AG <obj> person employee of <subj> Chairman <obj> person title	0	en
train-22773	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22773_16k.wav:0:80818	5051	80818	<triplet> George Young <subj> Canadian <obj> person origin <subj> 17-year-old <obj> person age	0	en
train-22781	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22781_16k.wav:0:198589	12411	198589	<triplet> Chris Bentley <subj> spokesman <obj> person title	0	en
train-22785	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22785_16k.wav:0:155864	9741	155864	<triplet> AQR Capital <subj> Cliff Asness <obj> organization top members employees <subj> Greenwich <obj> organization city of branch	0	en
train-15209	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-15209_16k.wav:0:295184	18449	295184	<triplet> Gholam Ali Haddad Adel <subj> Speaker <obj> person title	0	en
train-14667	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-14667_16k.wav:0:229054	14315	229054	<triplet> Mainland Affairs Council <subj> his <obj> organization top members employees	0	en
train-22790	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22790_16k.wav:0:279209	17450	279209	<triplet> American Bankers Association <subj> Ken Clayton <obj> organization top members employees	0	en
train-22793	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22793_16k.wav:0:104223	6513	104223	<triplet> Barnes Foundation <subj> Philadelphia <obj> organization city of branch	0	en
train-22797	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22797_16k.wav:0:241314	15082	241314	<triplet> NSC <subj> National Science Council <obj> organization alternate names	0	en
train-22798	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22798_16k.wav:0:137660	8603	137660	<triplet> Christopher Dodd <subj> Senator <obj> person title	0	en
train-22800	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22800_16k.wav:0:190043	11877	190043	<triplet> his <subj> his <obj> person identity	0	en
train-22802	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22802_16k.wav:0:295926	18495	295926	<triplet> Justice and Equality Movement <subj> Mohamed Abdallah <obj> organization top members employees	0	en
train-22163	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22163_16k.wav:0:198961	12435	198961	<triplet> NFC South <subj> Bucs <obj> organization members	0	en
train-22809	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22809_16k.wav:0:145090	9068	145090	<triplet> Berthold Huber <subj> president <obj> person title	0	en
train-22812	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22812_16k.wav:0:278837	17427	278837	<triplet> ConAgra Foods <subj> US-based <obj> organization country of branch	0	en
train-22815	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22815_16k.wav:0:235741	14733	235741	<triplet> Justice and Equality Movement <subj> Sudan <obj> organization country of branch	0	en
train-22817	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22817_16k.wav:0:97164	6072	97164	<triplet> Lewis Hamilton <subj> British <obj> person origin	0	en
train-4429	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4429_16k.wav:0:226082	14130	226082	<triplet> George Boyd <subj> he <obj> person identity	0	en
train-22822	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22822_16k.wav:0:243915	15244	243915	<triplet> David Banda <subj> African <obj> person origin	0	en
train-22828	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22828_16k.wav:0:285525	17845	285525	<triplet> Chen <subj> the Third World Academy of Sciences <obj> person employee of <subj> European Academy of Sciences <obj> person employee of	0	en
train-704	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-704_16k.wav:0:130973	8185	130973	<triplet> Hector Elizondo <subj> Chicago Hope <obj> person identity	0	en
train-22829	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22829_16k.wav:0:200818	12551	200818	<triplet> Servicemembers Legal Defense Network <subj> Aubrey Sarvis <obj> organization top members employees	0	en
train-14765	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-14765_16k.wav:0:265463	16591	265463	<triplet> MBIA Inc. <subj> he <obj> organization top members employees <triplet> MBIA <subj> MBIA Inc. <obj> organization alternate names	0	en
train-22831	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22831_16k.wav:0:187444	11715	187444	<triplet> her <subj> she <obj> person identity	0	en
train-22841	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22841_16k.wav:0:104966	6560	104966	<triplet> his <subj> Hord <obj> person identity <subj> marsh <obj> person identity	0	en
train-22851	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22851_16k.wav:0:165524	10345	165524	<triplet> International Crisis Group <subj> ICG <obj> organization alternate names	0	en
train-22854	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22854_16k.wav:0:216051	13503	216051	<triplet> his <subj> he <obj> person identity <triplet> he <subj> him <obj> person identity	0	en
train-18573	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-18573_16k.wav:0:273636	17102	273636	<triplet> he <subj> Gabriel Garcia Marquez <obj> person identity	0	en
train-22858	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22858_16k.wav:0:200447	12527	200447	<triplet> Bernama <subj> Malaysia <obj> organization country of branch	0	en
train-22865	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22865_16k.wav:0:137660	8603	137660	<triplet> She <subj> her <obj> person identity	0	en
train-12642	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-12642_16k.wav:0:239456	14966	239456	<triplet> Morgenthau <subj> he <obj> person identity	0	en
train-22871	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22871_16k.wav:0:130973	8185	130973	<triplet> she <subj> she <obj> person identity	0	en
train-37148	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_30000-37310/train-37148_16k.wav:0:315245	19702	315245	<triplet> ADB <subj> ADB <obj> organization alternate names	0	en
train-22876	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22876_16k.wav:0:213450	13340	213450	<triplet> MBIA <subj> U.S. <obj> organization country of branch	0	en
train-22877	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22877_16k.wav:0:315245	19702	315245	<triplet> Spencer Pratt <subj> MTV <obj> person employee of	0	en
train-22878	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22878_16k.wav:0:123542	7721	123542	<triplet> his <subj> Gonzales <obj> person identity	0	en
train-22885	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22885_16k.wav:0:213078	13317	213078	<triplet> Justice and Equality Movement <subj> Khalil Ibrahim <obj> organization top members employees	0	en
train-22888	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22888_16k.wav:0:164781	10298	164781	<triplet> her <subj> her <obj> person identity	0	en
train-22889	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22889_16k.wav:0:198589	12411	198589	<triplet> his <subj> Iran <obj> person employee of	0	en
train-22893	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22893_16k.wav:0:324533	20283	324533	<triplet> FMF <subj> Federal Ministry of Finance <obj> organization alternate names	0	en
train-22898	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22898_16k.wav:0:216051	13503	216051	<triplet> Lashkar-e-Taiba <subj> LeT <obj> organization alternate names	0	en
train-22899	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22899_16k.wav:0:145462	9091	145462	<triplet> He <subj> Dartmouth College <obj> person employee of	0	en
train-22901	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22901_16k.wav:0:139889	8743	139889	<triplet> she <subj> she <obj> person identity	0	en
train-22902	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22902_16k.wav:0:252088	15755	252088	<triplet> American Bar Association <subj> Karen J Mathis <obj> organization top members employees	0	en
train-22903	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22903_16k.wav:0:152149	9509	152149	<triplet> his <subj> he <obj> person identity	0	en
train-22904	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22904_16k.wav:0:200447	12527	200447	<triplet> ABC <subj> he <obj> organization top members employees	0	en
train-22905	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22905_16k.wav:0:224224	14014	224224	<triplet> Royal Caribbean International <subj> Vision of the Seas <obj> organization members	0	en
train-22912	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22912_16k.wav:0:119456	7466	119456	<triplet> American Bankers Association <subj> Ed Yingling <obj> organization top members employees	0	en
train-22920	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22920_16k.wav:0:234998	14687	234998	<triplet> OIC <subj> Malaysia <obj> organization members	0	en
train-22922	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22922_16k.wav:0:213821	13363	213821	<triplet> JEM <subj> Darfur <obj> organization city of branch	0	en
train-22927	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22927_16k.wav:0:209362	13085	209362	<triplet> Gholam Ali Haddad Adel <subj> Iranian <obj> person employee of	0	en
train-22937	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22937_16k.wav:0:139146	8696	139146	<triplet> Gholam Ali Haddad Adel <subj> lawmaker <obj> person title	0	en
train-22938	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22938_16k.wav:0:202676	12667	202676	<triplet> he <subj> Hugo Chavez <obj> person identity	0	en
train-22944	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22944_16k.wav:0:172211	10763	172211	<triplet> IMF <subj> IMF <obj> organization alternate names	0	en
train-22947	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22947_16k.wav:0:75245	4702	75245	<triplet> her <subj> She <obj> person identity	0	en
train-4511	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4511_16k.wav:0:253574	15848	253574	<triplet> Ospel <subj> he <obj> person identity <triplet> he <subj> Ospel <obj> person identity	0	en
train-22951	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22951_16k.wav:0:379519	23719	379519	<triplet> John Kerry <subj> ex-lieutenant governor <obj> person title	0	en
train-22954	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22954_16k.wav:0:182985	11436	182985	<triplet> Mainland Affairs Council <subj> MAC <obj> organization alternate names	0	en
train-1411	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1411_16k.wav:0:174812	10925	174812	<triplet> Al Hubbard <subj> National Economic Council <obj> person employee of	0	en
train-22963	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22963_16k.wav:0:149549	9346	149549	<triplet> Remy Ma <subj> Remy <obj> person identity <triplet> her <subj> Remy <obj> person identity	0	en
train-22966	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22966_16k.wav:0:207877	12992	207877	<triplet> Kennedy Space Center <subj> U.S. <obj> organization country of branch	0	en
train-22973	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22973_16k.wav:0:287011	17938	287011	<triplet> Lashkar-e-Taiba <subj> Yusuf Muzammil <obj> organization top members employees	0	en
train-12683	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-12683_16k.wav:0:266949	16684	266949	<triplet> her <subj> Beverly Sills <obj> person identity	0	en
train-15627	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-15627_16k.wav:0:379519	23719	379519	<triplet> Paul E. Gillmor <subj> Rep. <obj> person title	0	en
train-22981	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22981_16k.wav:0:324533	20283	324533	<triplet> Mainland Affairs Council <subj> Fu Dong-cheng <obj> organization top members employees	0	en
train-22983	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22983_16k.wav:0:208620	13038	208620	<triplet> she <subj> legislator <obj> person title	0	en
train-22990	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22990_16k.wav:0:145462	9091	145462	<triplet> Simon Cowell <subj> Judge <obj> person title	0	en
train-22994	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22994_16k.wav:0:104966	6560	104966	<triplet> Raul Castro <subj> General <obj> person title	0	en
train-22998	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-22998_16k.wav:0:203047	12690	203047	<triplet> he <subj> he <obj> person identity <triplet> his <subj> he <obj> person identity	0	en
train-19515	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-19515_16k.wav:0:318218	19888	318218	<triplet> Dan Abrams <subj> MSNBC <obj> person employee of	0	en
train-23013	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23013_16k.wav:0:158837	9927	158837	<triplet> him <subj> Nick Burns <obj> person identity	0	en
train-8993	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-8993_16k.wav:0:212335	13270	212335	<triplet> Flowers <subj> governor <obj> person title <triplet> her <subj> Flowers <obj> person identity	0	en
train-23015	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23015_16k.wav:0:125771	7860	125771	<triplet> she <subj> 65-year-old <obj> person age	0	en
train-23019	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23019_16k.wav:0:214193	13387	214193	<triplet> his <subj> he <obj> person identity	0	en
train-18159	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_10000-19999/train-18159_16k.wav:0:96793	6049	96793	<triplet> Pratt <subj> 26-year-old <obj> person age	0	en
train-23023	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23023_16k.wav:0:245029	15314	245029	<triplet> Hamilton <subj> Lewis Hamilton <obj> person identity	0	en
train-23025	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23025_16k.wav:0:172211	10763	172211	<triplet> he <subj> Chris Dodd <obj> person identity	0	en
train-7816	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7816_16k.wav:0:248000	15500	248000	<triplet> George Young <subj> parliament <obj> person employee of <subj> his <obj> person identity	0	en
train-23032	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23032_16k.wav:0:208992	13062	208992	<triplet> Negroponte <subj> US <obj> person employee of	0	en
train-23035	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23035_16k.wav:0:124285	7767	124285	<triplet> Lashkar-e-Taiba <subj> Pakistan <obj> organization country of branch	0	en
train-23039	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23039_16k.wav:0:183357	11459	183357	<triplet> Kurnaz <subj> Turk <obj> person origin	0	en
train-23041	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23041_16k.wav:0:232397	14524	232397	<triplet> she <subj> her <obj> person identity	0	en
train-23044	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23044_16k.wav:0:176670	11041	176670	<triplet> Defensor Sporting <subj> Uruguay <obj> organization country of branch	0	en
train-23046	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23046_16k.wav:0:155493	9718	155493	<triplet> she <subj> she <obj> person identity	0	en
train-23051	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23051_16k.wav:0:121313	7582	121313	<triplet> her <subj> her <obj> person identity <subj> she <obj> person identity	0	en
train-23052	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23052_16k.wav:0:256546	16034	256546	<triplet> her <subj> Madonna <obj> person identity	0	en
train-23056	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23056_16k.wav:0:320819	20051	320819	<triplet> Pamela Martin and Associates <subj> Palfrey <obj> organization top members employees	0	en
train-23063	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23063_16k.wav:0:193759	12109	193759	<triplet> He <subj> House of Representatives <obj> person employee of	0	en
train-23064	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23064_16k.wav:0:103480	6467	103480	<triplet> Hamilton <subj> his <obj> person identity	0	en
train-23065	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23065_16k.wav:0:175555	10972	175555	<triplet> KKL <subj> india <obj> organization country of branch	0	en
train-23070	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23070_16k.wav:0:217165	13572	217165	<triplet> International Crisis Group <subj> Alain Deletroz <obj> organization top members employees	0	en
train-23073	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23073_16k.wav:0:218650	13665	218650	<triplet> NEC <subj> NEC Electronics Corp <obj> organization members	0	en
train-23075	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23075_16k.wav:0:234627	14664	234627	<triplet> Lewis Hamilton <subj> Briton <obj> person origin	0	en
train-23077	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23077_16k.wav:0:142118	8882	142118	<triplet> Danny Glover <subj> American <obj> person origin	0	en
train-23080	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23080_16k.wav:0:81932	5120	81932	<triplet> Awami League <subj> her <obj> organization top members employees <subj> she <obj> organization top members employees	0	en
train-23081	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23081_16k.wav:0:243915	15244	243915	<triplet> Lewis Hamilton <subj> Briton <obj> person origin	0	en
train-23085	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_20000-29999/train-23085_16k.wav:0:329364	20585	329364	<triplet> CPS <subj> Mohammad Obeidat <obj> organization top members employees	0	en
